hhid,province,district,subdistrict,village,ea,pmt,community,hybrid,elite,poorest10,daymeeting,treated,rank,consumption,consumption_ae,food,nonfood,nonstaple,diversity,pcfloor,tfloor,twall,toilet,water,lighting,troof,fcook,house,credit,hhsize,hhsize2,hhsize_ae,hhage,hhage2,hhmale,hhmarried,hhmalemarr,hhsector1,hhsector2,hhsector3,formal,informal,hheduc2,hheduc3,hheduc4,age04,eschild,jschild,sschild,higheduc2,higheduc3,higheduc4,depratio,ac,computer,radio,tv,dvd,satellite,gas,refrigerator,bicycle,motorcycle,auto,hp,jewelry,chicken,cow
"071987",12,18,148,98,71,0,1,0,1,1,0,0,.637931,598.9266,799.4879,51.76667,.9135676,.7939472,11,10.66667,1,0,1,1,1,0,1,0,0,6,36,4.494827,41,1681,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0
"072003",12,18,148,44,72,0,0,1,0,1,0,0,.6111111,336.7934,373.6957,34.175,.8985283,.7366496,10,39,1,1,1,1,1,0,1,0,0,2,4,1.802501,22,484,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1
"072279",12,18,148,44,72,0,0,1,0,1,0,0,.8777778,882.6845,979.3998,60.125,.9318839,.8170478,10,30,1,1,1,1,1,0,1,0,0,2,4,1.802501,29,841,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0
"072341",12,18,148,44,72,0,0,1,0,1,0,0,.6555555,247.744,337.4627,30.725,.8759809,.6495408,10,6.857143,1,0,1,1,1,0,1,0,0,7,49,5.138963,47,2209,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,.4,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0
"072434",12,18,148,44,72,0,0,1,0,1,0,0,.7555556,451.6548,581.9112,39.1,.9134294,.7659847,11,10.8,1,0,1,1,1,0,0,0,0,5,25,3.880788,45,2025,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,.25,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1
"072608",12,18,148,44,72,0,0,1,0,1,0,0,.8111111,541.7244,677.025,60.6375,.8880658,.6557411,11,22.75,1,1,0,1,1,0,0,0,0,4,16,3.200617,48,2304,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,.3333333,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1
"072664",12,18,148,44,72,0,0,1,0,1,0,0,.5444444,312.7887,390.9106,45.69375,.853915,.7702093,9,11.25,1,0,1,1,1,0,0,0,0,4,16,3.200617,52,2704,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,.3333333,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0
"072746",12,18,148,44,72,0,0,1,0,1,0,0,.5333334,551.9433,728.7512,32.25,.9415701,.8124031,9,10.8,1,0,1,1,1,0,0,0,1,5,25,3.786912,28,784,1,1,1,0,0,1,1,0,0,0,1,2,0,0,0,0,0,1,1.5,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0
"072777",12,18,148,44,72,0,0,1,0,1,0,0,.7444444,243.6274,321.6703,29.14,.8803911,.8129718,10,9,1,0,1,1,1,0,0,0,0,5,25,3.786912,39,1521,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1.5,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1
"072917",12,18,148,44,72,0,0,1,0,1,0,0,.9,410.0905,520.4038,31.0875,.9241936,.7024528,10,13.5,1,0,1,1,1,0,1,0,0,4,16,3.152094,38,1444,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0
"073048",12,18,102,22,73,0,0,1,0,0,1,0,.8292683,440.0512,558.4239,50.175,.8859792,.4768311,10,18,1,1,1,1,1,0,1,0,0,4,16,3.152094,37,1369,1,1,1,1,0,0,1,0,0,0,1,0,2,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0
"073135",12,18,102,22,73,0,0,1,0,0,1,1,.2682927,303.2643,400.4111,43.72,.8558353,.7175206,11,9.6,1,1,0,1,1,0,0,0,0,5,25,3.786912,39,1521,1,1,1,1,0,0,1,0,0,1,0,1,2,0,0,0,1,0,1.5,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
"073243",12,18,102,22,73,0,0,1,0,0,1,0,.4634146,383.2599,522.2255,67.9,.8228356,.8159057,12,8,1,1,0,0,1,0,0,0,0,6,36,4.403385,37,1369,1,1,1,1,0,0,1,0,0,1,0,1,2,1,0,0,1,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
"073329",12,18,102,22,73,0,0,1,0,0,1,0,.0243902,914.5547,1014.762,45.05,.9507411,.7058824,10,24,1,1,0,1,1,0,0,0,0,2,4,1.802501,56,3136,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"073366",12,18,102,22,73,0,0,1,0,0,1,1,.0487805,669.2838,805.182,91.66666,.8630376,.82,11,6.666667,1,0,1,1,0,0,1,0,0,3,9,2.493661,26,676,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"073538",12,18,102,22,73,0,0,1,0,0,1,0,.6097561,394.2661,,,,.7806717,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"073764",12,18,102,22,73,0,0,1,0,0,1,0,.8048781,227.7194,300.6664,31.51,.8616279,.7302443,11,9.6,1,1,0,1,1,0,0,0,0,5,25,3.786912,36,1296,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1.5,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0
"073941",12,18,102,22,73,0,0,1,0,0,1,0,,595.8254,716.8079,80.41666,.8650332,.9015544,11,16,1,1,1,1,1,0,0,0,0,3,9,2.493661,26,676,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,.5,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
"073999",12,18,102,22,73,0,0,1,0,0,1,0,.6829268,473.8714,625.67,45.82,.9033071,.7828459,11,8,1,0,1,1,1,0,1,0,0,5,25,3.786912,39,1521,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1.5,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0
"074249",12,18,102,133,74,1,0,0,0,0,0,0,,474.1399,583.7346,61.7125,.8698432,.728175,10,18,1,1,1,1,1,0,1,0,0,4,16,3.24901,53,2809,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
"074252",12,18,102,133,74,1,0,0,0,0,0,0,,364.5161,,,,.7845744,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"074305",12,18,102,133,74,1,0,0,0,0,0,0,,433.7869,542.1292,38.25,.911823,.7777778,10,10.5,1,1,1,1,1,0,0,0,0,4,16,3.200617,41,1681,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,.3333333,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"074327",12,18,102,133,74,1,0,0,0,0,0,0,,514.6329,701.2328,66.33334,.8711056,.8065327,12,9,1,0,1,1,1,0,1,0,0,6,36,4.403385,38,1444,1,1,1,1,0,0,1,0,0,0,0,2,1,0,0,0,1,0,2,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0
"074437",12,18,102,133,74,1,0,0,0,0,0,0,,528.8429,586.7879,78.9,.8508064,.8479087,12,27,1,1,0,1,1,0,1,0,0,2,4,1.802501,21,441,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1
"074552",12,18,102,133,74,1,0,0,0,0,0,0,,437.4437,,,,.7721705,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"074668",12,18,102,133,74,1,0,0,0,0,0,0,,373.3214,449.1244,40.41667,.8917376,.7938144,11,18,1,1,0,1,1,0,1,0,0,3,9,2.493661,37,1369,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,.5,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1
"074750",12,18,102,133,74,1,0,0,0,0,0,0,,710.7476,788.6238,72.5,.8979948,.8517241,12,27,1,1,0,1,1,0,1,0,0,2,4,1.802501,25,625,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1
"074785",12,18,102,133,74,1,0,0,0,0,0,0,,411.4435,506.5463,53.3375,.8703649,.7632998,11,11.25,1,1,1,1,1,0,0,0,1,4,16,3.24901,55,3025,1,1,1,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0
"075126",12,18,102,130,75,1,0,0,0,0,0,0,,405.6453,516.4067,39,.9038569,.7333333,10,4.8,1,1,1,1,1,0,0,1,0,5,25,3.927575,46,2116,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0
"075166",12,18,102,130,75,1,0,0,0,0,0,1,,315.3946,400.235,29.6875,.9058719,.7094737,11,8,1,0,1,1,1,0,1,0,0,4,16,3.152094,34,1156,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
"075530",12,18,102,130,75,1,0,0,0,0,0,0,,850.7976,1083.108,102.74,.8792427,.879307,11,10.8,1,0,1,1,1,0,0,1,0,5,25,3.927575,53,2809,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0
"075555",12,18,102,130,75,1,0,0,0,0,0,0,,254.0952,254.0952,30.2,.8811469,.8013245,9,60,1,0,1,1,1,0,0,1,1,1,1,1,72,5184,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"075564",12,18,102,130,75,1,0,0,0,0,0,0,,409.3857,519.5095,68.725,.8321266,.8472171,11,7.5,1,0,0,1,1,0,0,1,0,4,16,3.152094,32,1024,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0
"075636",12,18,102,130,75,1,0,0,0,0,0,1,,91.01089,125.0553,9.071428,.9003259,.1692913,4,1.714286,1,0,1,1,1,0,0,1,0,7,49,5.094356,66,4356,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,2.5,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
"075762",12,18,102,130,75,1,0,0,0,0,0,0,,570.9762,702.9542,48.525,.915014,.7166409,10,18.75,1,0,0,1,1,0,0,0,0,4,16,3.24901,47,2209,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0
"075828",12,18,102,130,75,1,0,0,0,0,0,1,,414.877,499.1179,47.38334,.8857895,.8487513,11,8.333333,1,0,0,1,1,0,0,0,0,3,9,2.493661,34,1156,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,.5,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
"075878",12,18,102,130,75,1,0,0,0,0,0,1,,202.0206,264.3129,25.35,.8745177,.8152531,10,7,1,0,1,1,1,0,0,1,0,6,36,4.585942,52,2704,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,.5,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1
"076030",12,18,102,105,76,0,1,0,0,0,1,0,.3333333,243.8095,293.3151,33.5,.8625976,.6119403,9,7.333333,0,0,1,1,0,0,0,1,0,3,9,2.493661,45,2025,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"076139",12,18,102,105,76,0,1,0,0,0,1,0,.9710145,457.0556,603.9817,48.68333,.8934849,.8322492,11,14,1,1,1,1,1,0,1,1,1,6,36,4.540425,41,1681,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,.5,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1
"076161",12,18,102,105,76,0,1,0,0,0,1,0,.7536232,406.756,508.347,47.525,.8831609,.5844293,10,19.5,1,0,1,1,1,0,0,1,0,4,16,3.200617,50,2500,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,.3333333,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0
"076244",12,18,102,105,76,0,1,0,0,0,1,0,.8985507,250.4381,326.6101,24.4,.9025707,.6639344,7,10,1,0,1,1,1,0,0,1,0,5,25,3.8339,29,841,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1.5,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1
"076526",12,18,102,105,76,0,1,0,0,0,1,0,.8260869,218.7818,292.0447,26.75,.877732,.6931464,9,7.5,1,1,1,1,1,0,0,1,0,6,36,4.494827,63,3969,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,.5,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0
"076531",12,18,102,105,76,0,1,0,0,0,1,0,.7971014,503.8988,620.3722,68.8875,.863291,.7305389,12,15,1,0,1,1,1,0,0,1,0,4,16,3.24901,50,2500,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,.3333333,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0
"076534",12,18,102,105,76,0,1,0,0,0,1,0,.3478261,321.4554,456.1403,45.375,.8588451,.7203857,10,10.5,1,0,1,1,1,0,1,1,0,8,64,5.637833,38,1444,1,1,1,1,0,0,0,1,1,0,0,1,3,0,0,1,0,0,3,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0
"076540",12,18,102,105,76,0,1,0,0,0,1,1,.0724638,200.4953,258.3177,29.28,.8539616,.5560109,10,20,1,0,1,1,1,0,0,0,0,5,25,3.880788,66,4356,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,.6666667,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"076541",12,18,102,105,76,0,1,0,0,0,1,0,.3768116,155.0794,211.3093,14,.9097236,.6517857,9,11.66667,1,0,1,0,1,0,0,1,1,6,36,4.403385,32,1024,1,1,1,1,0,0,0,1,0,1,0,2,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0
"077002",12,18,102,55,77,0,0,1,1,1,0,0,.6904762,426.8429,549.9436,61.05,.8569731,.6658477,9,24,1,0,1,1,1,0,0,1,0,5,25,3.880788,76,5776,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1.5,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0
"077005",12,18,102,55,77,0,0,1,1,1,0,0,.5238096,285.9484,389.6299,36.1125,.8737097,.7853929,11,6.666667,1,0,1,1,1,0,0,0,0,6,36,4.403385,33,1089,1,1,1,1,0,0,1,0,0,0,1,2,1,0,0,0,0,1,2,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0
"077264",12,18,102,55,77,0,0,1,1,1,0,0,.8333333,387.7063,457.163,54.9,.858398,.7115968,10,15,1,0,1,1,1,0,0,0,0,3,9,2.544211,54,2916,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0
"077364",12,18,102,55,77,0,0,1,1,1,0,0,.6666667,448.9048,578.3681,51.6,.8850536,.6937984,11,14.4,1,1,1,1,1,0,0,0,0,5,25,3.880788,48,2304,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,.25,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0
"077428",12,18,102,55,77,0,0,1,1,1,0,1,.2142857,248.3595,316.1741,30.53,.8770733,.5954798,10,14,1,0,1,1,1,0,0,1,0,5,25,3.927575,72,5184,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,.6666667,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0
"077728",12,18,102,55,77,0,0,1,1,1,0,0,1,442.0952,597.0224,50.64286,.8854481,.6699577,10,6,1,0,1,1,1,0,1,1,1,7,49,5.183502,51,2601,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,.1666667,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1
"077846",12,18,102,55,77,0,0,1,1,1,0,0,.2857143,599.5238,721.2573,65.88333,.8901072,.8785732,11,10.66667,1,0,1,1,1,0,1,0,0,3,9,2.493661,31,961,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,.5,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0
"077862",12,18,102,55,77,0,0,1,1,1,0,1,.1428571,298.8125,373.4437,28,.9062958,.7053571,9,8.25,1,1,1,1,1,1,0,1,0,4,16,3.200617,45,2025,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,.3333333,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0
"077942",12,18,102,55,77,0,0,1,1,1,0,0,.4285714,595.3899,733.0109,28.34375,.9523947,.7309812,10,27,1,0,1,1,1,0,0,1,0,4,16,3.24901,66,4356,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,.3333333,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0
"078039",12,18,102,19,78,0,1,0,0,1,0,0,.7708333,425.3929,531.6386,62.625,.8527831,.7764471,12,19.5,1,1,1,1,1,0,1,0,0,4,16,3.200617,35,1225,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,.3333333,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0
"078045",12,18,102,19,78,0,1,0,0,1,0,0,,314.4484,424.0567,46.29167,.8527846,.7857786,12,8.333333,1,1,1,1,1,0,1,0,0,6,36,4.449147,47,2209,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0
"078253",12,18,102,19,78,0,1,0,0,1,0,0,.4583333,449.0595,578.5675,51.775,.8847035,.8247223,11,15,1,1,1,1,1,0,1,0,0,5,25,3.880788,40,1600,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,.25,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1
"078266",12,18,102,19,78,0,1,0,0,1,0,0,.6041667,621.8774,690.0161,95.5,.8464327,.8481675,11,33,1,1,1,1,1,0,1,0,0,2,4,1.802501,50,2500,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
"078285",12,18,102,19,78,0,1,0,0,1,0,0,.6875,641.4984,756.4213,54.86666,.9144711,.7873633,11,26,1,1,1,1,1,0,0,0,0,3,9,2.544211,40,1600,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,1,0
"078338",12,18,102,19,78,0,1,0,0,1,0,0,.8125,497.7183,,,,.7830859,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"078403",12,18,102,19,78,0,1,0,0,1,0,0,.6666667,705.0079,848.16,49.53333,.9297407,.7846568,11,22,1,1,1,1,1,0,1,0,0,3,9,2.493661,25,625,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,.5,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0
"078456",12,18,102,19,78,0,1,0,0,1,0,1,.0416667,362.2095,,,,.8338983,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"078799",12,18,102,19,78,0,1,0,0,1,0,0,.7291667,378.2917,465.7317,50.8375,.865613,.8377182,11,16.5,1,1,1,1,1,0,0,0,0,4,16,3.24901,51,2601,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,.3333333,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0
"079184",12,18,102,72,79,0,1,0,1,1,0,0,.2083333,1617.78,1795.039,81.8875,.9493828,.8763548,7,21,1,1,1,1,1,0,1,0,0,2,4,1.802501,46,2116,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
"079189",12,18,102,72,79,0,1,0,1,1,0,0,.5625,424.5397,561.0131,48.85,.8849342,.8166155,11,11,1,1,1,1,1,0,1,0,0,6,36,4.540425,45,2025,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,.5,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0
"079208",12,18,102,72,79,0,1,0,1,1,0,0,.40625,454.5476,576.8198,66.375,.8539757,.7363465,11,18,1,0,1,1,1,0,1,0,0,4,16,3.152094,32,1024,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0
"079338",12,18,102,72,79,0,1,0,1,1,0,1,.0208333,588.9484,708.5345,53.93333,.9084244,.7496909,11,32,1,0,1,1,1,0,1,1,0,3,9,2.493661,53,2809,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,.5,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
"079537",12,18,102,72,79,0,1,0,1,1,0,0,.8125,882.6707,1061.897,93.83334,.8936938,.8721137,11,20,1,1,1,1,1,0,1,1,0,3,9,2.493661,31,961,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,.5,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0
"079563",12,18,102,72,79,0,1,0,1,1,0,1,.0416667,403.5581,519.9435,67.1,.833729,.8114754,12,44.8,1,1,1,1,1,0,1,1,0,5,25,3.880788,39,1521,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,.25,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0
"079752",12,18,102,72,79,0,1,0,1,1,0,0,.4791667,241.8143,319.2764,27,.888344,.7333333,10,12,1,1,1,1,1,0,0,0,0,5,25,3.786912,32,1024,1,1,1,1,0,0,1,0,0,1,0,1,2,0,0,0,1,0,1.5,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
"079929",12,18,102,72,79,0,1,0,1,1,0,0,.90625,1021.964,1133.94,82.125,.9196401,.8736682,11,27,1,1,1,1,1,0,1,0,0,2,4,1.802501,54,2916,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0
"079958",12,18,102,72,79,0,1,0,1,1,0,0,.59375,190.1953,256.847,18.98571,.9001778,.6275395,10,9.428572,1,1,1,1,1,0,1,0,0,7,49,5.183502,49,2401,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,.1666667,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0
"080145",12,18,102,107,80,1,0,0,0,0,0,0,,1186.994,1317.052,92,.9224933,.875,10,33,1,0,1,1,1,0,1,0,0,2,4,1.802501,35,1225,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1
"080165",12,18,102,107,80,1,0,0,0,0,0,0,,381.5601,469.7556,39.625,.8961501,.8264984,10,13.5,1,0,1,1,1,0,1,0,0,4,16,3.24901,46,2116,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1
"080166",12,18,102,107,80,1,0,0,0,0,0,0,,425.3631,539.7847,34.8125,.9181582,.8348294,11,16.5,1,0,1,0,1,0,1,0,0,4,16,3.152094,36,1296,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1
"080283",12,18,102,107,80,1,0,0,0,0,0,1,,288.6905,371.9483,35.4,.8773773,.8333333,10,14,1,0,1,1,1,0,1,0,0,5,25,3.880788,44,1936,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.5,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1
"080361",12,18,102,107,80,1,0,0,0,0,0,1,,261.1462,362.0078,26.42857,.8987978,.6537838,11,9.428572,1,1,1,0,1,0,1,0,0,7,49,5.04968,38,1444,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1.333333,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1
"080465",12,18,102,107,80,1,0,0,0,0,0,1,,749.9554,937.2636,77.8375,.8962105,.7583106,11,15,1,1,1,0,1,0,1,0,0,4,16,3.200617,55,3025,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,.3333333,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0
"080848",12,18,102,107,80,1,0,0,0,0,0,0,,566.5089,707.9997,52.375,.9075478,.7422434,11,10.5,1,0,1,1,1,0,1,0,0,4,16,3.200617,49,2401,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,.3333333,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1
"080977",12,18,102,107,80,1,0,0,0,0,0,0,,714.7946,880.0154,84.375,.8819591,.8340741,12,12,1,1,1,1,1,0,1,0,0,4,16,3.24901,51,2601,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1
"080988",12,18,102,107,80,1,0,0,0,0,0,0,,888.0833,1068.409,107.6667,.8787651,.8328173,12,22,1,0,1,1,1,0,1,0,0,3,9,2.493661,32,1024,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,.5,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1
"081144",12,18,102,18,81,1,0,0,0,0,0,1,,368.0786,467.0908,49.625,.8651782,.7178841,11,16.5,1,1,0,1,1,0,1,1,0,4,16,3.152094,38,1444,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
"081244",12,18,102,18,81,1,0,0,0,0,0,0,,436.8381,562.8215,44.14,.8989557,.6665156,11,10.8,1,0,1,1,1,0,1,1,0,5,25,3.880788,70,4900,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1.5,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0
"081252",12,18,102,18,81,1,0,0,0,0,0,0,,317.3059,413.8161,42.54,.8659338,.7978373,11,9.6,1,0,1,1,1,0,0,1,0,5,25,3.8339,28,784,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1.5,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0
"081309",12,18,102,18,81,1,0,0,0,0,0,0,,304.5381,337.9062,34.55,.8865495,.6960926,8,24,1,1,1,1,1,0,1,1,0,2,4,1.802501,76,5776,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
"081312",12,18,102,18,81,1,0,0,0,0,0,0,,259.8452,288.3163,32.825,.8736748,.7524753,7,35,1,0,1,1,1,0,1,1,0,2,4,1.802501,85,7225,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
